json ser(micros), json len(bytes), json & lz4 #(micros), json & lz4 len(bytes), json & lz4 !(micros), json & snappy #(micros), json & snappy len(bytes), json & snappy !(micros), json & zlib #(micros), json & zlib len(bytes), json & zlib !(micros), json & zstd #(micros), json & zstd len(bytes), json & zstd !(micros), json de(micros), protobuf ser(micros), protobuf len(bytes), protobuf & lz4 #(micros), protobuf & lz4 len(bytes), protobuf & lz4 !(micros), protobuf & snappy #(micros), protobuf & snappy len(bytes), protobuf & snappy !(micros), protobuf & zlib #(micros), protobuf & zlib len(bytes), protobuf & zlib !(micros), protobuf & zstd #(micros), protobuf & zstd len(bytes), protobuf & zstd !(micros), protobuf de(micros), msgpack ser(micros), msgpack len(bytes), msgpack & lz4 #(micros), msgpack & lz4 len(bytes), msgpack & lz4 !(micros), msgpack & snappy #(micros), msgpack & snappy len(bytes), msgpack & snappy !(micros), msgpack & zlib #(micros), msgpack & zlib len(bytes), msgpack & zlib !(micros), msgpack & zstd #(micros), msgpack & zstd len(bytes), msgpack & zstd !(micros), msgpack de(micros), bson ser(micros), bson len(bytes), bson & lz4 #(micros), bson & lz4 len(bytes), bson & lz4 !(micros), bson & snappy #(micros), bson & snappy len(bytes), bson & snappy !(micros), bson & zlib #(micros), bson & zlib len(bytes), bson & zlib !(micros), bson & zstd #(micros), bson & zstd len(bytes), bson & zstd !(micros), bson de(micros), cbor ser(micros), cbor len(bytes), cbor & lz4 #(micros), cbor & lz4 len(bytes), cbor & lz4 !(micros), cbor & snappy #(micros), cbor & snappy len(bytes), cbor & snappy !(micros), cbor & zlib #(micros), cbor & zlib len(bytes), cbor & zlib !(micros), cbor & zstd #(micros), cbor & zstd len(bytes), cbor & zstd !(micros), cbor de(micros), pickle ser(micros), pickle len(bytes), pickle & lz4 #(micros), pickle & lz4 len(bytes), pickle & lz4 !(micros), pickle & snappy #(micros), pickle & snappy len(bytes), pickle & snappy !(micros), pickle & zlib #(micros), pickle & zlib len(bytes), pickle & zlib !(micros), pickle & zstd #(micros), pickle & zstd len(bytes), pickle & zstd !(micros), pickle de(micros),
59271, 1336908, 120728, 659140, 19258, 37916, 617319, 61212, 683114, 339868, 141123, 6349, 385482, 1706, 104378, 1348635, 341459, 37223, 323539, 3856, 15052, 341517, 12734, 297700, 263893, 45759, 2420, 258037, 494, 615986, 28099, 940462, 74184, 413666, 10042, 25104, 381670, 30562, 586727, 278633, 96284, 2752, 242241, 564, 101602, 50132, 1025910, 67911, 367608, 10160, 26015, 387917, 29891, 591907, 284678, 103625, 3137, 282869, 869, 110153, 30472, 940003, 74233, 413629, 10092, 25128, 382034, 30735, 593845, 278615, 96252, 2828, 240905, 576, 137060, 26734, 1149008, 75108, 425644, 10763, 27708, 398235, 54586, 633911, 282414, 113647, 2833, 242712, 734, 198463, 
59901, 1337104, 121812, 658270, 19615, 37835, 617176, 60974, 681526, 339670, 140867, 6240, 385643, 1701, 104959, 1354636, 341446, 37149, 323767, 3844, 15274, 341504, 12745, 297432, 264078, 45697, 2436, 258244, 501, 618801, 27953, 940449, 74708, 413757, 10158, 25068, 382056, 30578, 584173, 278688, 96295, 2788, 242388, 541, 101591, 50150, 1025910, 68421, 367494, 10196, 25992, 388192, 29748, 591761, 284812, 103750, 3155, 282864, 874, 110695, 30378, 940003, 74343, 414110, 10143, 25119, 382230, 30507, 592284, 278696, 96278, 2728, 241344, 571, 137378, 26600, 1149008, 75726, 426241, 10892, 27657, 397855, 54940, 633352, 282521, 113732, 3001, 243113, 755, 198469, 
59948, 1337132, 121827, 658422, 19535, 37955, 618137, 60941, 682339, 340117, 140955, 6290, 385957, 1731, 104906, 1350741, 341440, 37137, 323576, 3894, 14662, 341498, 12751, 298056, 263908, 45654, 2415, 258303, 510, 615067, 27697, 940443, 74173, 414100, 10182, 25083, 381922, 30382, 583804, 278689, 96273, 2725, 242405, 588, 101802, 50829, 1025910, 67985, 367712, 10092, 26003, 388192, 29830, 591974, 284776, 103678, 3200, 282891, 879, 110256, 30448, 940003, 74112, 414295, 10144, 25138, 382288, 30611, 594332, 278684, 96367, 2768, 241198, 572, 137678, 26598, 1149008, 75626, 426463, 10757, 27695, 398130, 55269, 637375, 282503, 113794, 2832, 243005, 733, 198602, 
59499, 1336971, 121048, 658741, 19663, 37965, 617138, 60963, 679851, 339907, 141252, 6335, 385327, 1702, 104816, 1347455, 341443, 36714, 323839, 3875, 14966, 341501, 12764, 295605, 264009, 45803, 2424, 257706, 511, 610693, 27798, 940446, 73999, 414131, 10164, 25114, 382166, 30635, 584273, 278762, 96304, 2739, 243172, 585, 101778, 50458, 1025910, 67699, 367414, 10158, 26035, 387920, 29883, 591250, 284850, 103767, 3139, 283174, 854, 110079, 30425, 940003, 74319, 414635, 10204, 25153, 382392, 30691, 593171, 278748, 96466, 2795, 241545, 527, 137984, 26831, 1149008, 75808, 426415, 10760, 27702, 398201, 55304, 634327, 282553, 113815, 2916, 242646, 755, 198745, 
59798, 1337127, 120972, 658864, 19667, 37946, 617697, 60889, 681970, 339766, 141094, 6176, 385427, 1750, 104996, 1349360, 341432, 37454, 323439, 3895, 15374, 341490, 12725, 298944, 263859, 45745, 2426, 258355, 510, 620422, 27924, 940435, 74539, 413773, 10176, 25087, 381956, 30700, 585518, 278653, 96317, 2739, 242057, 569, 101953, 50779, 1025910, 67599, 367507, 10150, 26003, 387880, 29785, 592095, 284768, 103542, 3138, 282916, 856, 110500, 30573, 940003, 74083, 414163, 10200, 25102, 382217, 30750, 595282, 278658, 96284, 2764, 240829, 568, 137682, 26627, 1149008, 75275, 425868, 10831, 27742, 398139, 55163, 635585, 282486, 113826, 2887, 242900, 738, 198835, 
59731, 1337234, 122082, 659554, 19302, 37881, 617147, 60785, 681801, 339806, 140860, 6171, 385778, 1716, 104550, 1347034, 341442, 37513, 323594, 3880, 15105, 341500, 12705, 298024, 264028, 45673, 2475, 258234, 497, 615849, 27898, 940445, 74730, 413963, 10195, 25051, 381917, 30605, 582950, 278645, 96306, 2824, 242203, 563, 101757, 50532, 1025910, 68049, 367406, 10164, 26000, 388069, 29780, 592047, 284806, 103632, 3131, 282800, 875, 110390, 30261, 940003, 74597, 413849, 10134, 25156, 382195, 30613, 594233, 278618, 96260, 2801, 240925, 567, 137379, 26301, 1149008, 75758, 425707, 10768, 27684, 397889, 55298, 634678, 282446, 113773, 2844, 242501, 738, 198489, 
59814, 1337174, 120691, 659207, 19578, 37950, 617568, 61285, 682019, 339870, 140915, 6201, 385632, 1714, 104845, 1361136, 341442, 37681, 323448, 3878, 15056, 341500, 12645, 298123, 264040, 45793, 2502, 258434, 499, 614964, 27835, 940445, 73633, 413442, 10105, 25008, 381795, 30624, 583771, 278719, 96316, 2745, 242310, 568, 101828, 50353, 1025910, 67892, 367853, 10205, 26026, 388463, 29980, 590169, 284777, 103558, 3128, 283128, 900, 110395, 30239, 940003, 74357, 414073, 10059, 25122, 381998, 30639, 594143, 278740, 96273, 2816, 241542, 577, 137687, 26558, 1149008, 75532, 426026, 10858, 27681, 397943, 54929, 630068, 282558, 113697, 2811, 243223, 742, 198667, 
59684, 1337265, 120923, 659376, 19528, 37939, 617529, 60850, 679951, 340038, 140961, 6335, 385876, 1702, 104630, 1344298, 341431, 37103, 323407, 3891, 15094, 341489, 12724, 297502, 263845, 45694, 2428, 258028, 501, 611627, 27356, 940434, 73610, 413866, 9989, 25066, 381879, 30650, 584115, 278690, 96230, 2826, 241757, 569, 101758, 50258, 1025910, 68162, 367694, 10165, 26009, 387734, 29824, 591728, 284744, 103638, 3198, 282891, 872, 110153, 30411, 940003, 74534, 414142, 10192, 25124, 382180, 30562, 593316, 278690, 96286, 2813, 241030, 574, 136330, 26689, 1149008, 75606, 426150, 10704, 27687, 397880, 55272, 634850, 282534, 113706, 2939, 242397, 738, 199187, 
59176, 1337031, 120801, 658760, 19668, 37965, 617318, 60972, 679930, 339888, 141117, 6238, 385640, 1746, 104825, 1349699, 341454, 38728, 323671, 3872, 15088, 341512, 12727, 296927, 264057, 45803, 2425, 258355, 520, 612235, 27606, 940457, 73868, 413918, 10143, 25072, 381986, 30645, 585811, 278709, 96352, 2736, 242259, 552, 101780, 49855, 1025910, 67804, 367696, 10003, 26016, 388138, 29868, 592967, 284796, 103691, 3148, 283170, 883, 110446, 30717, 940003, 74105, 414456, 10139, 25089, 382009, 30680, 593994, 278693, 96295, 2752, 241878, 542, 136412, 26653, 1149008, 75088, 425985, 10829, 27686, 398234, 54946, 635254, 282499, 113861, 2941, 242968, 734, 198547, 
59568, 1337070, 120823, 658955, 19278, 38020, 616884, 61320, 685077, 339558, 141521, 6273, 385641, 1798, 105349, 1350095, 341432, 37229, 323356, 3900, 15124, 341490, 12782, 296325, 263981, 45838, 2473, 258512, 515, 614678, 27379, 940435, 74034, 413656, 10201, 25156, 382211, 30682, 586497, 278604, 96362, 2752, 242115, 567, 101590, 49707, 1025910, 67701, 367274, 10078, 26048, 387782, 30016, 592208, 284721, 103735, 3151, 283269, 875, 110598, 30280, 940003, 74489, 414037, 10224, 25202, 382181, 30662, 595256, 278605, 96431, 2758, 241677, 579, 137834, 26519, 1149008, 75178, 426106, 10843, 27699, 397948, 55190, 635105, 282422, 113883, 2858, 243398, 737, 197732, 
59477, 1337187, 121010, 658835, 19581, 37979, 617317, 61152, 681428, 339907, 141208, 6405, 385959, 1695, 104795, 1342320, 341440, 37489, 323462, 3886, 15396, 341498, 12694, 296174, 263953, 45741, 2419, 258188, 503, 608217, 27522, 940443, 73729, 413729, 9951, 25068, 381754, 30375, 581684, 278681, 96341, 2762, 241576, 652, 102192, 50518, 1025910, 67644, 367365, 10112, 26105, 388113, 29722, 589599, 284796, 103628, 3284, 282918, 877, 110328, 30047, 940003, 73947, 413985, 10177, 25192, 381923, 30491, 592601, 278684, 96438, 2732, 240639, 580, 137858, 26208, 1149008, 74615, 426357, 10721, 27707, 398149, 55185, 633395, 282508, 113723, 2965, 242249, 736, 198992, 
59372, 1336969, 119521, 658221, 19527, 38287, 616855, 61269, 683184, 339753, 141425, 6396, 385804, 1751, 104771, 1317624, 341435, 36770, 323645, 3874, 15072, 341493, 12811, 296940, 263983, 45804, 2420, 258304, 501, 602709, 27453, 940438, 74378, 413905, 10222, 25105, 382145, 30695, 581081, 278654, 96186, 2737, 242043, 569, 101658, 50020, 1025910, 68109, 367524, 10239, 26024, 388044, 29847, 587090, 284771, 103655, 3130, 282981, 856, 109776, 30242, 940003, 73466, 414444, 10023, 25141, 382427, 30620, 592284, 278667, 96340, 2723, 241381, 570, 137778, 26319, 1149008, 76721, 426268, 10699, 27724, 398324, 55031, 631708, 282489, 113797, 2935, 243214, 750, 198528, 
59577, 1337100, 122010, 658581, 19743, 37929, 617564, 60963, 681068, 339964, 141182, 6228, 385762, 1711, 104780, 1356630, 341467, 37396, 323762, 3868, 15207, 341525, 12690, 297505, 263951, 45828, 2426, 258316, 530, 613516, 27935, 940470, 74595, 414094, 10180, 25075, 382143, 30571, 583848, 278625, 96355, 2714, 241662, 567, 101860, 50360, 1025910, 67914, 367366, 10144, 26088, 387934, 30023, 590805, 284760, 103742, 3298, 282809, 881, 110308, 30095, 940003, 73041, 414059, 10244, 25124, 382239, 30454, 593719, 278600, 96431, 2811, 241278, 565, 138072, 26522, 1149008, 74972, 426254, 10818, 27735, 398237, 55447, 633174, 282447, 113931, 2937, 243292, 733, 198747, 
59614, 1337097, 121916, 658333, 19523, 37815, 617020, 61131, 679479, 339749, 140839, 6332, 386056, 1759, 104422, 1341928, 341466, 37414, 323631, 3875, 14762, 341524, 12717, 298487, 263893, 45714, 2488, 258424, 502, 616425, 27663, 940469, 73074, 413849, 10023, 25026, 382027, 30325, 581200, 278684, 96225, 2764, 242028, 550, 101530, 50860, 1025910, 67888, 367455, 10112, 26020, 387870, 29823, 590538, 284819, 103544, 3219, 283062, 857, 110442, 30362, 940003, 74788, 414304, 10170, 25136, 382299, 30624, 593768, 278676, 96370, 2782, 240968, 591, 137546, 26513, 1149008, 74759, 425973, 10463, 27667, 398152, 55344, 632872, 282483, 113770, 2927, 243154, 736, 198417, 
59770, 1337248, 121299, 659266, 19739, 37956, 617980, 60958, 681709, 339981, 140719, 6241, 385758, 1713, 104776, 1362639, 341439, 36911, 323485, 3871, 14608, 341497, 12707, 299034, 263913, 45731, 2418, 258496, 496, 613924, 28048, 940442, 74349, 413958, 10048, 25280, 381937, 30542, 585530, 278651, 96115, 2768, 242979, 563, 101984, 50379, 1025910, 68164, 367680, 10176, 26002, 388040, 29938, 591077, 284761, 103484, 3190, 283131, 896, 110657, 30405, 940003, 74525, 414244, 10150, 25169, 382159, 30591, 592563, 278648, 96176, 2745, 241280, 604, 137670, 26504, 1149008, 75071, 425746, 10882, 27700, 398015, 55267, 634766, 282508, 113546, 2826, 242954, 764, 198970, 
59557, 1337201, 122030, 658677, 19646, 37804, 616983, 60850, 682470, 339968, 140725, 6401, 385494, 1744, 104758, 1332204, 341429, 37253, 323481, 3907, 15158, 341487, 12691, 296891, 263955, 45809, 2438, 258353, 498, 615347, 27960, 940432, 74248, 413982, 10123, 25178, 382046, 30713, 581754, 278623, 96257, 2682, 242335, 571, 101492, 50667, 1025910, 68370, 367479, 10172, 26024, 388004, 29891, 591642, 284810, 103493, 3163, 282929, 874, 110361, 30564, 940003, 74810, 414250, 10170, 25103, 382251, 30629, 594728, 278617, 96282, 2746, 241355, 583, 137362, 26904, 1149008, 75747, 426031, 10791, 27746, 398171, 55233, 633833, 282459, 113622, 2850, 243032, 738, 199128, 
59521, 1337095, 122240, 659359, 19409, 37969, 617313, 60946, 682369, 340044, 141050, 6259, 385774, 1700, 104621, 1345864, 341433, 37635, 323714, 3857, 15272, 341491, 12738, 298798, 264004, 45816, 2488, 258304, 501, 617655, 27914, 940436, 74697, 413949, 10117, 25413, 381995, 30735, 587661, 278772, 96400, 2742, 241778, 580, 102092, 50139, 1025910, 67467, 367740, 10301, 26079, 388206, 29848, 591251, 284730, 103837, 3201, 282769, 865, 110452, 30441, 940003, 74012, 414260, 10156, 25197, 382230, 30410, 595157, 278741, 96557, 2724, 241246, 582, 137891, 26939, 1149008, 75022, 426122, 10747, 27773, 398109, 55234, 633896, 282563, 114033, 2930, 242695, 733, 198359, 
59691, 1337076, 122369, 659142, 19612, 37826, 617139, 60910, 683021, 339888, 140925, 6203, 385740, 1741, 104778, 1356513, 341422, 36926, 323691, 3860, 15190, 341480, 12676, 296377, 263930, 45713, 2429, 258481, 500, 614224, 28173, 940425, 74764, 413712, 10154, 25057, 381984, 30532, 583580, 278734, 96204, 2737, 242204, 559, 101842, 50624, 1025910, 68631, 367639, 10233, 26020, 388050, 29903, 591424, 284835, 103574, 3154, 283189, 869, 110534, 30527, 940003, 74933, 414116, 10113, 25145, 382323, 30591, 592621, 278734, 96178, 2709, 241314, 532, 137390, 26512, 1149008, 75855, 426038, 10831, 27696, 398203, 55131, 634990, 282489, 113623, 2839, 242776, 735, 198548, 
59665, 1337075, 120827, 658342, 19381, 37743, 617063, 60562, 679327, 339842, 140192, 6192, 385561, 1705, 104528, 1352482, 341449, 36741, 323564, 3855, 15293, 341507, 12642, 297128, 264022, 45386, 2399, 258561, 513, 615061, 27745, 940452, 74347, 413960, 10009, 24875, 382108, 30240, 582721, 278810, 95269, 2703, 242424, 578, 101310, 50679, 1025910, 67665, 367695, 10058, 25783, 387907, 29749, 589054, 284888, 103105, 3165, 283281, 839, 110095, 30697, 940003, 74099, 414273, 10035, 24972, 382297, 30214, 593304, 278830, 95355, 2705, 240993, 568, 137197, 26111, 1149008, 75279, 426111, 10656, 27565, 398155, 54448, 630822, 282616, 112563, 2921, 242928, 759, 197263, 
59446, 1336987, 120009, 659395, 19373, 37662, 617118, 60715, 680105, 339729, 140165, 6191, 385778, 1691, 104460, 1341392, 341437, 37449, 323736, 3839, 15151, 341495, 12621, 296916, 263895, 45447, 2387, 258272, 522, 613228, 28095, 940440, 74128, 413343, 10017, 24879, 381933, 30437, 580206, 278631, 95340, 2699, 241663, 546, 101221, 50375, 1025910, 68156, 367895, 10113, 25764, 387876, 29775, 586475, 284789, 102795, 3115, 282857, 867, 109950, 30175, 940003, 73682, 414147, 10006, 24905, 382234, 30296, 590024, 278632, 95450, 2752, 240840, 537, 137057, 26304, 1149008, 75130, 426225, 10773, 27417, 398073, 54532, 629788, 282493, 112601, 2921, 242708, 733, 197272, 
59679, 1337066, 120344, 659003, 19466, 37816, 617053, 60844, 677636, 339892, 140340, 6175, 385520, 1715, 104484, 1344850, 341453, 37002, 323445, 3850, 15085, 341511, 12591, 296822, 264042, 45499, 2456, 258727, 512, 610241, 27711, 940456, 73568, 413486, 10046, 24931, 382129, 30477, 581592, 278737, 95388, 2770, 242613, 547, 101513, 49740, 1025910, 67603, 367977, 10178, 25792, 388142, 29589, 588525, 284831, 102803, 3115, 283034, 870, 109857, 29912, 940003, 74231, 414090, 10056, 24947, 382244, 30241, 589546, 278715, 95534, 2761, 241481, 589, 137899, 26361, 1149008, 75486, 426119, 10824, 27607, 398450, 54513, 630021, 282515, 112921, 2839, 243029, 740, 198095, 
59178, 1336933, 121896, 659406, 19566, 37735, 616832, 60300, 677798, 339824, 140059, 6203, 385444, 1711, 104092, 1347246, 341444, 36835, 323592, 3855, 14782, 341502, 12628, 296131, 263980, 45336, 2439, 258455, 518, 611712, 27879, 940447, 73924, 413788, 10091, 24896, 381956, 30571, 581554, 278590, 95463, 2717, 242133, 569, 101000, 49787, 1025910, 67679, 367523, 9988, 25776, 387998, 29725, 586485, 284747, 102465, 3389, 282929, 846, 109975, 30032, 940003, 74267, 414356, 10128, 24914, 382254, 30545, 590105, 278596, 95274, 2716, 240754, 567, 137341, 26097, 1149008, 75483, 426027, 10734, 27517, 398190, 54980, 629200, 282411, 112673, 3143, 242560, 734, 197834, 
59629, 1336959, 120350, 658474, 19263, 37696, 617088, 60681, 678878, 339706, 140127, 6280, 385574, 1742, 104338, 1330834, 341457, 37548, 323652, 3867, 14965, 341515, 12613, 295960, 264065, 45463, 2403, 258556, 499, 609857, 27783, 940460, 73590, 413875, 10035, 24937, 382185, 30280, 580829, 278771, 95341, 2720, 242312, 591, 101561, 49860, 1025910, 67522, 367634, 10067, 25802, 387804, 29611, 587366, 284853, 102722, 3197, 282607, 871, 109690, 29938, 940003, 74394, 414354, 10176, 24966, 382486, 30318, 590016, 278770, 95490, 2681, 240689, 562, 137153, 26374, 1149008, 75347, 426617, 10712, 27477, 398293, 54464, 630942, 282579, 112646, 2822, 242446, 740, 197986, 
58370, 1337098, 120476, 659007, 19251, 37864, 617005, 60496, 682932, 339739, 140830, 6196, 385728, 1751, 104679, 1367333, 341455, 37135, 323570, 3858, 15138, 341513, 12740, 299273, 264078, 45699, 2459, 258354, 521, 614477, 27276, 940458, 73401, 414172, 9957, 24925, 382034, 30448, 580528, 278765, 96026, 2739, 242406, 537, 101714, 50226, 1025910, 67729, 367904, 10142, 25930, 388088, 29671, 591235, 284865, 103388, 3130, 283071, 872, 110578, 30517, 940003, 74530, 413734, 10226, 25070, 382245, 30575, 592165, 278777, 96141, 2722, 241169, 581, 137927, 26772, 1149008, 75946, 426157, 10923, 27690, 398379, 54724, 632924, 282570, 113529, 2802, 243207, 746, 198284, 
59065, 1337071, 120826, 659720, 19583, 37965, 617230, 61064, 681666, 339847, 141175, 6345, 385713, 1721, 104496, 1329062, 341447, 37118, 323700, 3864, 15230, 341505, 12679, 296021, 264007, 45851, 2471, 258161, 510, 604039, 27830, 940450, 73777, 413896, 10094, 25133, 382159, 30768, 585781, 278629, 96143, 2733, 242086, 566, 101443, 49932, 1025910, 67674, 367506, 10170, 26018, 388127, 29876, 589382, 284806, 103624, 3223, 283197, 886, 110376, 30259, 940003, 74295, 414054, 10174, 25161, 382344, 30720, 592097, 278629, 96327, 2748, 241203, 569, 137284, 26623, 1149008, 75576, 426333, 10827, 27723, 398076, 55134, 633625, 282532, 113847, 2939, 243155, 787, 198622, 
59792, 1337089, 120582, 659273, 19172, 37681, 617820, 60485, 678874, 339839, 140163, 6305, 385663, 1685, 104502, 1341840, 341441, 36786, 323643, 3828, 15186, 341499, 12551, 295794, 263940, 45430, 2388, 258504, 504, 615220, 27849, 940444, 74338, 413681, 10077, 24856, 382021, 30283, 583152, 278613, 95360, 2745, 242285, 545, 101538, 50138, 1025910, 67985, 367564, 10167, 25802, 388152, 29870, 588658, 284804, 102617, 3210, 283135, 863, 110303, 30111, 940003, 73697, 413754, 10065, 24994, 382286, 30470, 590178, 278615, 96111, 2746, 241163, 536, 137254, 25918, 1149008, 75352, 426291, 10762, 27461, 398298, 54716, 631380, 282482, 112700, 2950, 242936, 735, 197962, 
59288, 1337063, 120884, 659245, 19081, 37672, 617123, 61047, 679704, 340071, 140130, 6196, 385394, 1705, 104477, 1356082, 341415, 37403, 323643, 3851, 15206, 341473, 12625, 296427, 263929, 45274, 2393, 258069, 493, 610321, 28092, 940418, 73590, 413615, 10157, 25029, 382114, 30477, 580573, 278671, 95521, 2713, 241789, 566, 101449, 50125, 1025910, 67501, 367472, 10054, 25781, 388231, 29506, 588670, 284856, 102606, 3203, 282894, 862, 109874, 30251, 940003, 73876, 413940, 10073, 24939, 382359, 30333, 589451, 278672, 95650, 2725, 240730, 576, 136583, 25996, 1149008, 75072, 425993, 10695, 27454, 398013, 54897, 630933, 282513, 112580, 2798, 242806, 734, 198486, 
59260, 1337001, 120571, 658614, 19377, 37749, 617542, 60613, 678873, 340067, 140017, 6315, 385959, 1706, 104013, 1334248, 341441, 36938, 323763, 3835, 15106, 341499, 12591, 296705, 263998, 45666, 2432, 258454, 510, 610907, 27659, 940444, 74093, 413811, 10087, 24896, 382007, 30407, 580704, 278577, 95954, 2805, 241979, 548, 100844, 49963, 1025910, 67333, 367478, 10123, 25803, 388033, 29664, 587927, 284691, 102867, 3197, 282788, 856, 110042, 30009, 940003, 73838, 414124, 10044, 25006, 382332, 30273, 589094, 278565, 95313, 2720, 240820, 586, 136892, 26061, 1149008, 75451, 426496, 10751, 27525, 398217, 54641, 631619, 282413, 112597, 2800, 242776, 735, 198241, 
59565, 1337145, 121349, 658550, 19200, 37743, 617866, 60849, 678929, 340122, 140050, 6196, 385794, 1718, 104311, 1351249, 341453, 37214, 323484, 3847, 15282, 341511, 12577, 298208, 263962, 45472, 2396, 258367, 497, 616183, 27675, 940456, 74154, 413850, 10010, 24907, 382020, 30268, 580802, 278705, 95336, 2701, 241967, 567, 101827, 50150, 1025910, 67360, 367940, 10039, 25848, 387857, 29487, 586833, 284745, 102536, 3114, 283500, 886, 109933, 30271, 940003, 73733, 414388, 10102, 24979, 382132, 30273, 590237, 278705, 95401, 2730, 241324, 581, 137160, 26198, 1149008, 75271, 426015, 10619, 27594, 398014, 54733, 631118, 282530, 112786, 2844, 242820, 742, 197865, 
59486, 1337239, 120780, 658991, 19188, 37696, 617568, 60527, 679415, 339761, 140265, 6304, 385659, 1734, 104578, 1336409, 341448, 37711, 323473, 3856, 15033, 341506, 12595, 295525, 263836, 45340, 2410, 258358, 505, 612385, 27851, 940451, 73790, 414026, 10078, 24864, 382099, 30382, 580852, 278676, 95368, 2728, 243046, 569, 101412, 50345, 1025910, 68005, 367937, 10052, 25785, 387962, 29459, 586923, 284854, 102558, 3124, 283174, 866, 109919, 30279, 940003, 73917, 414071, 10112, 24974, 382460, 30344, 589537, 278674, 95303, 2747, 242018, 571, 137036, 26185, 1149008, 74721, 426347, 10749, 27401, 397873, 54515, 630600, 282525, 112467, 2896, 243883, 738, 197415, 
59406, 1337112, 121432, 659012, 19456, 37694, 617751, 60477, 679408, 339721, 139907, 6217, 385631, 1731, 104862, 1342441, 341454, 37181, 323577, 3888, 14884, 341512, 12631, 297062, 264044, 45404, 2421, 258243, 505, 612779, 27811, 940457, 73961, 413748, 10084, 24921, 381985, 30496, 580935, 278671, 95425, 2810, 241816, 562, 101419, 50245, 1025910, 68271, 367611, 10138, 25873, 388038, 29599, 588506, 284836, 102734, 3140, 282971, 871, 110182, 30265, 940003, 74004, 413678, 10088, 24961, 382112, 30424, 588713, 278663, 95342, 2759, 240872, 536, 136844, 26332, 1149008, 74844, 426056, 10773, 27432, 398132, 54849, 630272, 282504, 112732, 2939, 243167, 736, 197721, 
59467, 1337247, 119821, 659393, 19415, 37818, 617713, 60598, 678716, 339916, 140377, 6227, 385707, 1722, 104214, 1329617, 341425, 37192, 323510, 3866, 15048, 341483, 12608, 295460, 263946, 45470, 2400, 258305, 493, 604839, 27959, 940428, 73487, 413755, 10184, 24879, 381934, 30357, 581618, 278574, 95641, 2702, 242014, 557, 101581, 49736, 1025910, 67293, 367797, 10130, 25924, 388019, 29720, 588541, 284759, 102679, 3106, 282548, 867, 110246, 30092, 940003, 73590, 414057, 10083, 25070, 382232, 30255, 589502, 278605, 95438, 2683, 241072, 581, 137299, 26704, 1149008, 74480, 426112, 10717, 27581, 398409, 54677, 629042, 282427, 112842, 2883, 242912, 763, 197899, 
59675, 1336962, 120250, 658518, 19149, 37914, 617516, 60729, 678000, 339915, 140535, 6175, 385319, 1715, 104592, 1344445, 341408, 37218, 323699, 3838, 15216, 341466, 12797, 294777, 264056, 45359, 2389, 258140, 508, 607932, 27625, 940411, 73811, 413812, 10137, 24895, 382029, 30256, 580582, 278699, 95529, 2744, 242879, 560, 101585, 49773, 1025910, 67298, 368297, 10225, 25804, 387930, 29629, 588270, 284874, 102793, 3192, 283170, 867, 109900, 29876, 940003, 74395, 413608, 10130, 24975, 382369, 30379, 588759, 278692, 95354, 2739, 241060, 571, 137302, 26425, 1149008, 74698, 426073, 10662, 27461, 398195, 54949, 628208, 282604, 112909, 2816, 243426, 737, 198105, 
59679, 1337079, 120790, 658585, 19223, 37731, 617435, 60643, 678127, 340138, 140334, 6170, 385541, 1694, 104346, 1334512, 341443, 36989, 323559, 3857, 13838, 341501, 12600, 296504, 264016, 45412, 2419, 258677, 508, 613602, 27881, 940446, 74036, 413816, 10096, 24879, 382006, 30326, 582108, 278751, 95172, 2794, 242518, 562, 101070, 49972, 1025910, 68141, 367951, 10010, 25815, 387720, 29573, 588791, 284830, 102837, 3198, 282779, 857, 110129, 30315, 940003, 73706, 414078, 10086, 24950, 382273, 30341, 591897, 278758, 95446, 2825, 241656, 538, 136947, 26689, 1149008, 75003, 426171, 10755, 27422, 398047, 55052, 629454, 282541, 112674, 2870, 243532, 735, 197594, 
60319, 1337130, 121398, 659058, 19235, 37703, 617657, 60608, 678810, 339817, 140276, 6315, 385869, 1720, 104097, 1353492, 341442, 36946, 323397, 3865, 14878, 341500, 12598, 297137, 263993, 45409, 2407, 257940, 511, 613791, 27787, 940445, 73725, 413432, 10112, 24828, 382016, 30262, 579049, 278544, 95314, 2736, 241909, 578, 101578, 50205, 1025910, 67924, 367462, 10083, 25889, 387957, 29605, 587010, 284706, 102745, 3146, 282828, 856, 110151, 30139, 940003, 73582, 414414, 10068, 24914, 382363, 30492, 588227, 278525, 95441, 2690, 240768, 544, 137070, 26312, 1149008, 74287, 425990, 10642, 27441, 397901, 54845, 630057, 282390, 112661, 2889, 242129, 768, 197949, 
